Month,DayOfWeek,IsWeekend,PaymentMethod,PurchaseAmount,Item,Rating
6,0,0,Credit Card,878.7590110061385,Handbag,5
2,3,0,Cash,673.38798178778,Dress,1
5,5,1,Cash,353.68083657261974,Skirt,2
4,0,0,Credit Card,664.4299730857119,Sneakers,5
12,4,0,Cash,865.6240598991103,Skirt,6
7,3,0,Credit Card,629.5972755964254,Dress,2
7,2,0,Credit Card,418.76302089290687,Sweater,2
6,1,0,Cash,920.6047232118088,Sweater,2
10,4,0,Credit Card,836.8644273367322,Dress,4
5,5,1,Credit Card,883.6108878453338,Jeans,6
1,2,0,Credit Card,904.1601008298915,Scarf,4
12,4,0,Credit Card,399.87418458371,Sweater,5
3,5,1,Credit Card,861.0426174322617,Sneakers,5
9,3,0,Credit Card,574.6461745342308,Jacket,3
1,4,0,Credit Card,47.77738381849968,Sweater,2
5,4,0,Cash,639.4779929549164,Sneakers,3
2,4,0,Cash,475.9127350515503,Dress,2
4,0,0,Credit Card,282.40311259542443,Jeans,4
11,2,0,Cash,970.6793086465691,Belt,4
1,6,1,Credit Card,64.52014971004435,Belt,2
3,5,1,Credit Card,946.4186167999958,Sneakers,5
10,3,0,Credit Card,167.67439002829175,T-shirt,2
7,1,0,Credit Card,383.21829750752687,Handbag,1
10,3,0,Cash,423.0628236651558,Jeans,4
3,3,0,Credit Card,733.7103134742057,Jeans,6
4,0,0,Credit Card,223.4531166493375,Jeans,4
2,0,0,Cash,986.2408247952638,Dress,5
3,4,0,Cash,751.5217342363827,Sweater,2
9,3,0,Cash,792.0531119635842,Sweater,4
3,2,0,Cash,115.36448498774554,Sneakers,4
11,0,0,Cash,481.5488894143557,Jacket,3
5,5,1,Cash,946.153256973506,Jeans,2
2,0,0,Credit Card,277.36541083628845,Jacket,3
4,2,0,Credit Card,153.9298184013511,Scarf,5
12,0,0,Cash,490.5405151665464,Sweater,4
7,6,1,Cash,931.0891389546962,Jacket,3
7,2,0,Credit Card,491.922718186321,Jacket,2
12,6,1,Cash,410.7859598904623,Sweater,5
3,6,1,Cash,653.7697123466388,Scarf,1
5,1,0,Cash,937.5151588620457,Jacket,2
1,2,0,Credit Card,58.56687471202541,Jeans,2
10,1,0,Cash,161.8615900219243,Sneakers,2
10,5,1,Credit Card,141.42676694381782,Scarf,6
10,4,0,Credit Card,94.47965247617398,Dress,2
11,4,0,Credit Card,309.0850198419119,Sneakers,4
1,6,1,Cash,237.01594278910693,Sweater,4
5,0,0,Cash,553.2043535472419,Skirt,1
10,2,0,Credit Card,334.01652750844625,Dress,3
9,0,0,Credit Card,411.15578284329746,Scarf,2
1,2,0,Cash,942.4460435948145,Skirt,5
1,0,0,Credit Card,164.09908485671218,Jacket,2
4,4,0,Cash,394.5727535268541,Jacket,3
4,5,1,Credit Card,264.511022113594,Sneakers,4
2,4,0,Cash,553.6743225341746,Scarf,2
9,0,0,Cash,738.9728642811779,Jacket,3
9,2,0,Credit Card,818.8179946836863,Sneakers,3
2,3,0,Credit Card,520.1437275721919,Jeans,5
9,5,1,Cash,856.3674256116731,Sweater,3
6,2,0,Credit Card,787.2247527985443,Jacket,1
8,0,0,Credit Card,165.43402081940107,Jeans,5
10,2,0,Credit Card,252.97447142979522,Skirt,2
4,1,0,Cash,675.0033230500867,Skirt,1
2,2,0,Credit Card,975.0460795432019,Skirt,5
2,4,0,Credit Card,382.36840359400014,Scarf,6
9,6,1,Credit Card,237.5097622382933,Jacket,2
1,4,0,Credit Card,870.4381399526231,Dress,5
12,1,0,Cash,207.61583994745376,Belt,3
7,5,1,Credit Card,700.434191309363,Scarf,1
11,2,0,Cash,43.90657965230591,Jeans,1
3,5,1,Cash,28.790709946924625,T-shirt,3
3,3,0,Credit Card,457.05104680472306,Scarf,6
2,2,0,Credit Card,659.9747262744041,Handbag,5
10,4,0,Cash,151.01010941918074,Scarf,4
6,6,1,Credit Card,766.2436284715225,Sneakers,1
10,4,0,Credit Card,137.44911758785184,Belt,2
2,5,1,Cash,538.370729792958,Dress,5
10,0,0,Credit Card,315.21620035430965,Jeans,2
4,4,0,Credit Card,754.7307440153733,Scarf,2
10,0,0,Credit Card,806.0755860282452,Dress,2
9,4,0,Cash,75.43032716684638,Handbag,3
9,4,0,Credit Card,200.6785236143903,Sweater,3
6,6,1,Cash,893.7176684737016,Belt,2
4,3,0,Cash,421.4567082348581,Dress,2
7,0,0,Cash,481.96850671931503,Jacket,2
1,0,0,Credit Card,176.34360324594078,Jeans,2
12,4,0,Credit Card,994.9458485359828,Scarf,5
4,0,0,Cash,923.8172060109326,Sweater,6
5,4,0,Cash,12.004424272421245,Jeans,5
8,4,0,Credit Card,555.2273358313062,Jeans,3
12,5,1,Credit Card,873.5447097671231,Sweater,3
2,2,0,Cash,436.2282701716206,Jeans,6
12,0,0,Credit Card,442.44611599091803,Sweater,3
5,6,1,Cash,385.5536851590264,Belt,2
6,1,0,Cash,38.540051803770226,Jacket,4
5,5,1,Credit Card,792.3805024951657,Skirt,6
9,0,0,Credit Card,462.2173513571838,Jacket,2
10,6,1,Credit Card,535.7549820196886,Sneakers,3
1,0,0,Cash,263.12826563857203,Belt,3
3,3,0,Credit Card,786.2773071461513,Belt,6
2,1,0,Credit Card,795.8110612374036,Dress,4
12,1,0,Cash,557.3916086832418,Belt,4
3,6,1,Cash,905.5816465421622,Skirt,1
10,3,0,Credit Card,124.72538841937548,T-shirt,2
9,3,0,Credit Card,788.7603979971633,Skirt,3
9,0,0,Cash,562.998300897458,Sweater,3
10,2,0,Cash,238.70303536608475,Scarf,3
2,6,1,Credit Card,140.98074482537595,Dress,3
3,3,0,Credit Card,307.9969699196099,Sweater,6
4,1,0,Cash,857.7527589204375,Sneakers,1
9,6,1,Credit Card,789.7431561793746,Jeans,3
3,1,0,Cash,648.6811015598597,Skirt,6
7,0,0,Cash,99.42373770584064,Jeans,5
12,6,1,Credit Card,955.2823333458707,Jacket,4
3,2,0,Credit Card,312.38573105165307,Skirt,5
7,4,0,Cash,610.9299835116078,Jacket,4
7,6,1,Cash,805.0708520973798,Skirt,3
9,3,0,Cash,141.52727611417046,Belt,2
2,3,0,Credit Card,655.6747748333144,Jeans,5
6,0,0,Cash,41.973036737170446,Handbag,3
9,5,1,Cash,110.77141838929771,Skirt,1
12,5,1,Cash,725.9121980828705,T-shirt,4
12,2,0,Credit Card,163.5313340170662,Dress,3
2,1,0,Cash,449.0716560723245,Skirt,5
2,1,0,Credit Card,255.84922526959545,Sweater,3
5,4,0,Credit Card,427.0172135832427,Dress,2
10,1,0,Cash,86.44803788855619,Dress,2
10,5,1,Cash,757.3515386005795,Jacket,4
12,5,1,Cash,88.25076562017328,Belt,2
10,3,0,Credit Card,839.5353523868653,Scarf,4
8,4,0,Cash,665.9827755278656,T-shirt,4
11,2,0,Credit Card,422.4197199076404,Skirt,3
9,4,0,Credit Card,867.8216780357869,Belt,4
2,6,1,Credit Card,194.2699658895652,Dress,4
5,2,0,Credit Card,271.9185851406772,Jeans,5
7,5,1,Credit Card,145.75242504261456,Dress,4
6,1,0,Credit Card,387.7530063571346,Jacket,6
6,0,0,Cash,986.8658528867467,Handbag,1
7,4,0,Cash,169.4171040226877,T-shirt,3
3,4,0,Credit Card,832.6667210071406,T-shirt,1
3,3,0,Credit Card,655.3612709563413,Dress,6
10,3,0,Cash,25.65598930574095,Belt,2
9,5,1,Cash,945.4412910083231,T-shirt,3
8,2,0,Cash,971.3803525727349,Jacket,3
5,0,0,Cash,925.6516948429279,T-shirt,1
6,6,1,Credit Card,506.72226112996344,Belt,1
11,3,0,Cash,228.17143065112015,Scarf,4
12,3,0,Credit Card,397.35203069577665,Sweater,4
10,1,0,Credit Card,618.0496309520688,Skirt,2
1,1,0,Cash,385.04801710827525,Handbag,5
10,5,1,Cash,711.089934360986,Jacket,4
12,5,1,Credit Card,797.6197922987533,T-shirt,3
1,3,0,Credit Card,217.29896966157708,Handbag,4
4,2,0,Credit Card,410.89248919997254,Scarf,6
2,6,1,Credit Card,958.1669322657992,Jeans,5
11,0,0,Cash,257.3087332500116,Skirt,2
7,3,0,Cash,352.9830137084847,Jeans,3
2,2,0,Cash,45.303898813452555,Jacket,3
10,2,0,Cash,339.04238069256536,Skirt,4
2,3,0,Cash,377.22208412306156,Dress,1
5,2,0,Credit Card,108.8372040305541,Scarf,4
4,4,0,Credit Card,11.427827485107661,T-shirt,4
8,2,0,Cash,579.651429525023,T-shirt,3
4,3,0,Cash,308.5113353154316,Dress,2
12,2,0,Credit Card,27.645598887491147,T-shirt,6
6,6,1,Credit Card,861.3448609275076,Skirt,1
5,3,0,Cash,588.5655802959745,Skirt,2
11,1,0,Cash,179.45666698690223,T-shirt,3
2,3,0,Credit Card,866.5941567115668,Skirt,5
11,2,0,Cash,261.0501107682506,Dress,3
12,3,0,Cash,235.17127422089345,Jeans,4
8,0,0,Credit Card,895.6877164272963,Belt,1
2,3,0,Credit Card,187.66330066487893,T-shirt,4
9,3,0,Credit Card,880.1959352373837,Scarf,3
9,0,0,Cash,804.9435682353229,T-shirt,3
3,0,0,Credit Card,316.679765420941,Jeans,4
4,0,0,Cash,44.0531103416042,Dress,3
8,5,1,Credit Card,91.7473725158038,Belt,5
9,4,0,Cash,118.43298509188169,Skirt,3
3,5,1,Cash,891.8908468088733,Scarf,6
5,3,0,Credit Card,409.99561825710083,T-shirt,2
11,5,1,Cash,42.204459713629376,Sneakers,6
8,5,1,Cash,560.9829774351228,Handbag,3
3,0,0,Credit Card,215.91232810092174,Belt,3
7,0,0,Cash,242.77478218193875,Skirt,6
11,1,0,Credit Card,169.23331756889783,Jeans,2
8,5,1,Cash,764.4012477747301,Scarf,3
10,4,0,Credit Card,10.606764867219903,Belt,1
11,3,0,Credit Card,444.5943222578767,Belt,4
3,6,1,Cash,96.00245473845854,Sweater,4
2,6,1,Credit Card,556.8508549945079,Dress,5
10,2,0,Credit Card,352.5324226997291,Skirt,3
7,4,0,Cash,38.068064968663904,Scarf,6
12,4,0,Credit Card,466.36448884349363,Handbag,5
9,1,0,Credit Card,574.8796428861544,Scarf,2
1,3,0,Credit Card,255.17749134609,Dress,4
3,3,0,Credit Card,767.8567781003482,Dress,6
5,0,0,Cash,377.3382781363404,Jacket,1
3,0,0,Credit Card,751.8530490025742,Scarf,4
1,4,0,Credit Card,583.2255717186799,T-shirt,5
7,1,0,Credit Card,870.5605373070161,Scarf,1
7,3,0,Cash,551.4555430724488,Skirt,3
10,1,0,Cash,193.77092138749893,Sweater,2
12,2,0,Credit Card,824.3652823358995,Sneakers,4
8,6,1,Credit Card,785.2048976730425,Dress,2
5,3,0,Cash,972.6322565869833,Handbag,2
10,0,0,Credit Card,102.64609991646162,Skirt,5
12,4,0,Credit Card,595.3188506827908,Dress,5
5,1,0,Credit Card,496.7522941040475,Belt,6
5,6,1,Credit Card,674.1633943253636,Sweater,1
1,6,1,Cash,980.3780496419974,Dress,5
10,6,1,Cash,536.9493563445982,Handbag,4
5,0,0,Cash,688.8812485969648,Sneakers,1
6,4,0,Cash,353.74130928482236,Skirt,3
12,0,0,Cash,305.9807827949657,Jeans,4
1,3,0,Credit Card,341.9436000268304,Sneakers,5
11,1,0,Cash,48.22181466097197,Scarf,6
7,2,0,Credit Card,291.89323895846894,Skirt,6
1,5,1,Cash,181.2169298691301,Sweater,4
11,6,1,Credit Card,462.85370003720124,Skirt,3
2,0,0,Cash,466.2165162597441,Skirt,5
2,5,1,Cash,767.5775329142385,Skirt,5
5,1,0,Credit Card,507.2687314131087,Skirt,6
10,3,0,Credit Card,468.45077244000856,Sneakers,4
7,0,0,Credit Card,239.3100485834865,Handbag,5
1,3,0,Cash,853.9552100432305,Belt,6
10,2,0,Cash,100.09089662787189,Sweater,2
1,6,1,Credit Card,982.4730053294933,Dress,4
1,2,0,Cash,481.3142458929832,Belt,5
6,6,1,Credit Card,194.1271295997665,Belt,5
2,4,0,Cash,360.7847752107981,Sweater,2
1,4,0,Credit Card,25.21648088170087,Sweater,2
6,4,0,Credit Card,174.85745246565446,Belt,1
2,3,0,Cash,341.9864211195504,Belt,1
6,4,0,Credit Card,558.8711259644675,Sneakers,2
10,1,0,Cash,138.1860361984059,Sneakers,2
8,5,1,Cash,679.2036632212844,Handbag,3
2,5,1,Cash,845.833725089288,Jeans,5
11,3,0,Credit Card,576.6162143691669,Scarf,4
9,3,0,Credit Card,303.9324327529719,Belt,3
8,4,0,Credit Card,130.1784022310127,Dress,1
12,6,1,Cash,25.37971235410854,Scarf,2
10,5,1,Cash,734.4843096683039,T-shirt,4
1,5,1,Credit Card,632.1945746295966,Handbag,4
7,4,0,Cash,481.5205719750202,Belt,4
10,3,0,Cash,110.97559669793652,Jeans,2
6,2,0,Cash,214.95492945132654,Scarf,1
6,6,1,Credit Card,817.0205806497758,Sweater,1
6,2,0,Credit Card,485.0529533401658,Scarf,1
6,4,0,Credit Card,963.204531023179,Dress,2
10,2,0,Cash,999.9724258943025,Skirt,4
7,1,0,Cash,802.700055101932,Dress,2
12,1,0,Credit Card,265.6017738080235,Sweater,2
3,1,0,Credit Card,238.8038125583204,Belt,4
6,3,0,Credit Card,261.0979772195844,Sneakers,6
3,3,0,Cash,986.9172280283872,Jacket,2
7,3,0,Credit Card,341.98707328760867,Handbag,2
7,3,0,Credit Card,709.382276208242,Scarf,2
8,3,0,Credit Card,959.4275327132473,Skirt,3
2,4,0,Cash,821.4001853009338,Jacket,2
9,2,0,Credit Card,601.6277710393462,Sweater,3
5,4,0,Cash,177.27586942501478,Scarf,2
9,2,0,Credit Card,183.18886223156292,Jacket,2
10,4,0,Cash,497.4988547126995,Dress,5
5,1,0,Credit Card,952.4250509155006,Sweater,6
7,0,0,Credit Card,905.4487587931482,Jacket,6
11,3,0,Cash,174.5301348998729,Jeans,4
9,0,0,Credit Card,294.84254732709246,Dress,6
4,0,0,Credit Card,592.9232024004154,Sneakers,5
2,1,0,Credit Card,482.6561873304352,Scarf,4
9,0,0,Credit Card,128.16918128274722,Sweater,5
2,0,0,Cash,375.61411512833627,Jeans,5
3,1,0,Cash,955.1672239787437,Belt,6
10,2,0,Cash,951.9278024970577,Sweater,4
2,4,0,Cash,563.8316222163256,Sweater,2
3,5,1,Cash,638.9086916304553,Handbag,6
6,0,0,Cash,229.68721805036802,Sneakers,5
3,3,0,Cash,744.533199156425,Handbag,2
10,1,0,Cash,61.971225263532546,Sweater,2
8,6,1,Credit Card,228.47536628229162,T-shirt,1
11,6,1,Credit Card,15.824850788358269,Sneakers,5
6,0,0,Cash,391.8442461637561,T-shirt,1
7,5,1,Cash,851.7585867150708,Jacket,2
1,2,0,Cash,982.6814123388699,Belt,5
3,2,0,Credit Card,671.0784156267516,Jeans,5
3,5,1,Cash,747.4180185721681,Handbag,6
2,3,0,Cash,270.12208243279065,Sweater,5
7,0,0,Cash,525.1293665539267,Scarf,2
9,3,0,Cash,739.2121198371112,Skirt,4
4,2,0,Credit Card,502.3030677071113,Sweater,6
12,6,1,Cash,97.66092819290546,Dress,3
5,2,0,Credit Card,743.455551232666,Handbag,1
3,4,0,Credit Card,227.36874795600446,Jeans,5
11,2,0,Credit Card,106.72069422827924,Sneakers,1
9,1,0,Cash,483.27736933712816,Belt,3
4,4,0,Credit Card,83.86298702161699,Jeans,5
5,3,0,Cash,633.1492303118372,Jacket,2
1,2,0,Cash,644.0685178101128,Dress,5
11,5,1,Cash,264.1349534016791,Handbag,3
12,1,0,Cash,964.8890775895176,Belt,4
2,4,0,Cash,826.2070708790251,Handbag,2
12,1,0,Cash,118.49108832073023,Dress,2
9,4,0,Cash,751.0270060657041,Jeans,5
2,4,0,Cash,359.54394073373606,Skirt,2
5,4,0,Credit Card,752.7856364324692,Skirt,2
8,5,1,Cash,802.7868444290827,Handbag,3
3,3,0,Credit Card,159.864275499857,T-shirt,5
6,4,0,Cash,665.2235649895235,Skirt,3
4,4,0,Credit Card,864.1026608844155,Scarf,2
11,1,0,Credit Card,330.13988781016667,T-shirt,3
7,4,0,Cash,89.52502113915473,Scarf,2
10,3,0,Credit Card,36.99480513980677,Skirt,6
3,6,1,Cash,118.9009507927613,T-shirt,4
6,5,1,Credit Card,14.163862070183752,Sneakers,3
12,5,1,Cash,333.67648296889996,Scarf,4
10,1,0,Credit Card,306.3353020828236,Scarf,2
9,6,1,Credit Card,119.23785501054397,Scarf,6
11,4,0,Cash,654.6066993217698,Sneakers,5
10,1,0,Credit Card,991.9872942612138,Handbag,2
1,5,1,Cash,901.9171506961426,Scarf,5
3,3,0,Cash,260.32209368028435,T-shirt,6
2,1,0,Credit Card,772.2818166418315,T-shirt,4
8,3,0,Credit Card,937.4946306521689,Handbag,3
7,6,1,Credit Card,907.300594675093,Dress,2
2,6,1,Cash,885.7040260981755,Dress,6
6,2,0,Cash,788.5860070558175,Jeans,2
3,4,0,Cash,300.061561349937,Jeans,2
8,3,0,Cash,92.72743554868431,Skirt,2
10,4,0,Credit Card,492.9411593174957,Dress,4
3,6,1,Cash,64.2432230127735,Scarf,4
10,3,0,Cash,998.4889476896785,T-shirt,4
9,0,0,Credit Card,364.72658623409103,Dress,2
1,6,1,Credit Card,958.7565192050052,T-shirt,4
5,0,0,Credit Card,775.3897819819065,T-shirt,5
3,0,0,Cash,417.17804415389185,Belt,5
6,6,1,Credit Card,127.12829858887922,Sneakers,4
10,3,0,Credit Card,244.82115944126886,Skirt,2
2,5,1,Cash,676.3141303879084,Scarf,5
9,5,1,Cash,831.6358513449677,Skirt,3
6,4,0,Cash,979.6460869130046,Sweater,3
7,0,0,Cash,140.84056217356746,Skirt,5
5,4,0,Credit Card,164.3878719310867,Skirt,1
9,3,0,Cash,52.0150819232449,Dress,2
1,4,0,Credit Card,267.7608802471668,Scarf,4
5,4,0,Credit Card,822.8567644231977,Belt,2
11,0,0,Cash,206.27428816359858,Jacket,2
10,6,1,Cash,552.3861023961183,Belt,4
11,5,1,Cash,451.9431260259597,Sweater,4
6,1,0,Cash,332.56797991673466,Jeans,2
7,2,0,Credit Card,622.1629493199194,T-shirt,2
12,3,0,Cash,507.3025314368936,Handbag,5
4,3,0,Cash,341.41554174973624,Jacket,2
12,3,0,Credit Card,691.9623762688049,Sneakers,4
1,2,0,Credit Card,287.1685091281545,T-shirt,3
11,1,0,Credit Card,646.7515063965361,Jeans,3
8,5,1,Cash,957.6734096581354,Scarf,3
10,4,0,Credit Card,731.6624593897013,Dress,4
4,5,1,Credit Card,424.21556403996476,Sneakers,5
3,3,0,Credit Card,750.0837279904997,Jeans,6
12,4,0,Cash,811.1493986321486,T-shirt,6
7,0,0,Credit Card,332.5820623279957,Dress,6
12,5,1,Cash,708.0808935017058,Handbag,4
2,0,0,Credit Card,440.0522341126806,Skirt,4
8,0,0,Credit Card,820.33725696405,Dress,1
6,6,1,Credit Card,302.42381922360715,T-shirt,1
7,5,1,Credit Card,938.3820733241882,Scarf,1
5,3,0,Credit Card,579.0390678913337,Jacket,2
9,2,0,Credit Card,359.77028079635807,Skirt,3
5,3,0,Cash,425.17755602470385,Sneakers,2
11,0,0,Cash,354.3206271808922,Jacket,3
5,0,0,Cash,154.78387249858375,Sweater,5
3,3,0,Credit Card,77.80747291859453,Handbag,4
11,2,0,Cash,328.56090818687835,Sweater,4
1,2,0,Credit Card,464.103536667408,Sweater,4
2,6,1,Cash,368.1987700416588,Jacket,6
8,4,0,Credit Card,23.780308630639084,Handbag,5
1,1,0,Cash,583.2161834929537,Dress,5
7,0,0,Credit Card,153.3683150920313,T-shirt,5
5,2,0,Credit Card,218.89522577599985,Jacket,5
3,5,1,Cash,129.54104893838846,T-shirt,4
12,6,1,Credit Card,525.2284027282317,Sweater,4
12,0,0,Cash,104.2076994898799,Sweater,2
11,1,0,Cash,263.79367669207363,Scarf,3
7,5,1,Cash,457.19163044379303,Scarf,2
9,0,0,Cash,176.0317963201525,Sweater,2
2,6,1,Credit Card,451.7789480848147,Jeans,5
8,6,1,Cash,349.307774460218,Sweater,3
9,2,0,Credit Card,861.9912055959097,Skirt,3
11,4,0,Credit Card,796.9541805020065,Belt,4
3,3,0,Credit Card,992.9260376308763,Jacket,6
2,6,1,Cash,533.622615635793,Dress,6
7,5,1,Credit Card,579.6431226219746,Scarf,1
5,3,0,Credit Card,947.1793896345755,Sweater,2
5,2,0,Cash,405.5962925406433,Sweater,2
10,2,0,Credit Card,560.1258576631103,T-shirt,3
5,5,1,Credit Card,385.2946407682189,Skirt,6
4,1,0,Credit Card,550.402098839112,Handbag,5
5,6,1,Credit Card,89.95876819236406,Sneakers,4
4,5,1,Credit Card,785.9561524102941,Scarf,5
6,0,0,Cash,985.4271479547534,Dress,1
4,1,0,Cash,75.08299841515839,Sneakers,4
2,3,0,Cash,803.0293329291596,Jeans,1
9,0,0,Cash,249.31745249008338,Belt,2
2,1,0,Cash,205.5715827442115,Jeans,4
9,3,0,Credit Card,696.4366942907219,Scarf,3
10,0,0,Cash,53.690926071015895,T-shirt,1
6,4,0,Credit Card,468.6069537798368,T-shirt,2
9,6,1,Credit Card,11.43002125616811,Sneakers,5
9,5,1,Cash,558.8500883600092,Belt,3
3,5,1,Cash,467.46085105430706,Dress,6
1,5,1,Credit Card,916.3277806138658,Skirt,4
1,4,0,Credit Card,723.0691837565712,Belt,5
3,6,1,Cash,134.74611016015183,Jacket,4
5,1,0,Cash,360.9945601544278,Scarf,2
3,6,1,Credit Card,932.2639719820237,T-shirt,5
12,2,0,Credit Card,728.0808058013488,Dress,4
9,0,0,Cash,598.3323638364261,Skirt,3
9,1,0,Cash,563.4808748790327,Sneakers,3
3,2,0,Cash,404.1174817398386,Sweater,1
3,5,1,Credit Card,589.3494480422878,Handbag,5
12,5,1,Credit Card,773.9477707189145,Jeans,3
5,5,1,Credit Card,136.2622995928038,T-shirt,4
2,2,0,Credit Card,970.1323332516434,Sweater,5
6,0,0,Cash,246.97122039808474,Jeans,5
7,0,0,Cash,453.26525462300117,Sneakers,2
9,2,0,Credit Card,32.48846840130417,Dress,5
6,3,0,Credit Card,554.8424637289005,Scarf,2
3,5,1,Cash,388.0481787890075,Sneakers,6
12,1,0,Credit Card,257.2583135502683,Sweater,2
5,0,0,Cash,985.6690112445322,Belt,1
4,6,1,Cash,433.8597312455517,Dress,2
5,2,0,Credit Card,420.15339995795813,Jeans,1
8,3,0,Credit Card,468.4722318361664,Jeans,3
8,4,0,Cash,124.9922412754997,T-shirt,2
6,2,0,Cash,399.16514871679567,Sneakers,2
1,6,1,Credit Card,343.04021651450574,Jacket,4
8,3,0,Credit Card,470.47321417492884,Jeans,3
8,4,0,Credit Card,858.0549551728693,Handbag,3
2,3,0,Cash,200.85754061351574,Jacket,5
4,0,0,Credit Card,611.6619324624264,Sneakers,5
12,2,0,Cash,47.260718854408864,Scarf,2
2,6,1,Cash,323.62457707902075,Belt,6
4,4,0,Credit Card,477.9310429017655,Jacket,2
12,3,0,Cash,83.53635928958086,Scarf,3
10,4,0,Credit Card,548.5282552772659,T-shirt,4
7,1,0,Credit Card,317.22236486135927,Jeans,1
9,6,1,Credit Card,992.8819134563897,Scarf,3
8,2,0,Credit Card,634.6598071638147,Handbag,2
12,0,0,Credit Card,251.73344405556017,Sweater,2
9,4,0,Cash,111.64651299306017,Jeans,3
8,5,1,Credit Card,50.31258157782408,Jeans,5
2,3,0,Cash,99.86553173145948,Dress,4
7,5,1,Credit Card,683.2589317586442,Sweater,1
2,4,0,Credit Card,856.4423532343966,Jeans,6
12,6,1,Credit Card,165.1657835639671,Scarf,3
11,5,1,Credit Card,408.1131090172269,Jacket,3
2,3,0,Cash,360.69298976393264,T-shirt,1
4,4,0,Credit Card,648.0729102761919,Skirt,2
1,0,0,Credit Card,190.8511029064328,Jeans,2
5,0,0,Credit Card,953.7861173430363,Jeans,5
6,2,0,Cash,731.2708180717499,Handbag,2
9,0,0,Credit Card,955.5211600957987,Handbag,2
10,4,0,Cash,284.5955525038328,Sweater,4
8,6,1,Credit Card,591.83848147997,Scarf,2
2,4,0,Credit Card,734.9452577392321,Skirt,6
1,0,0,Credit Card,713.8466605400565,Jeans,3
2,1,0,Credit Card,31.132638434079883,T-shirt,1
7,4,0,Credit Card,998.3062718549862,T-shirt,3
4,2,0,Credit Card,928.7793730410972,Handbag,6
10,1,0,Credit Card,128.5545604598846,Scarf,6
5,0,0,Cash,548.1311065522187,Dress,1
12,6,1,Credit Card,321.41089076622194,T-shirt,4
7,3,0,Credit Card,880.1050757650437,Jacket,2
3,4,0,Cash,700.5444342822726,Jacket,2
10,3,0,Credit Card,231.2819851650691,Handbag,2
2,5,1,Credit Card,43.522533913617885,Sweater,1
7,2,0,Cash,298.8243845886264,T-shirt,2
5,1,0,Credit Card,47.75590007975969,Sneakers,2
1,3,0,Credit Card,149.89760586837866,Dress,3
1,2,0,Cash,639.7766611975742,Sweater,5
9,3,0,Cash,747.6342174368447,Jeans,4
5,3,0,Credit Card,473.3367310057018,Sneakers,2
1,2,0,Cash,604.2849919871873,Sweater,5
7,4,0,Cash,164.32618590334937,Jeans,3
9,3,0,Cash,323.62721882738003,Skirt,4
11,2,0,Credit Card,715.7550088049763,Sweater,3
1,3,0,Credit Card,371.2422049242441,T-shirt,5
10,6,1,Cash,355.3231113519116,Dress,4
4,4,0,Cash,202.05271065578518,Sweater,2
3,6,1,Cash,598.8766273045889,T-shirt,1
5,6,1,Cash,811.443219959006,Jacket,2
7,2,0,Credit Card,474.7505783195793,Sweater,2
8,6,1,Credit Card,124.38386390637831,T-shirt,5
2,3,0,Credit Card,839.983757590355,T-shirt,5
7,0,0,Credit Card,80.68313355551804,Jeans,4
1,4,0,Cash,477.0100994691886,Belt,1
7,3,0,Credit Card,268.4665627956739,Skirt,1
8,1,0,Cash,936.9549747568838,Belt,3
2,2,0,Cash,740.1677659690541,T-shirt,6
9,3,0,Cash,570.7448931382411,Dress,4
1,4,0,Cash,671.0778862824626,Jacket,1
6,6,1,Credit Card,537.3999901843656,Sneakers,1
1,4,0,Cash,156.12493576721582,Jacket,5
3,1,0,Cash,712.007693196573,Dress,6
11,6,1,Cash,497.7472127467965,Belt,4
6,1,0,Cash,637.9661786095068,T-shirt,2
3,5,1,Credit Card,54.749647337497294,Skirt,3
8,5,1,Cash,150.6144446376206,Dress,2
5,3,0,Credit Card,593.4767711726704,Jacket,2
2,0,0,Cash,464.8346140521199,Dress,5
4,6,1,Credit Card,234.60493226411748,Jeans,5
9,4,0,Cash,248.35331132821926,Jeans,4
4,0,0,Cash,635.3417294303831,Sweater,6
10,6,1,Credit Card,68.37735665978322,Belt,1
10,6,1,Credit Card,439.9157607813375,Skirt,3
8,6,1,Credit Card,527.8724696793433,Jeans,2
5,6,1,Cash,315.06117671491074,T-shirt,2
11,0,0,Credit Card,822.3443302074129,Sweater,2
11,3,0,Credit Card,66.20188674315503,Sneakers,2
10,2,0,Cash,867.1249573944814,Jacket,4
1,2,0,Credit Card,726.0303629588932,Jeans,4
7,2,0,Cash,451.7918351438649,Jeans,3
3,1,0,Cash,925.2227163103827,Scarf,6
10,6,1,Credit Card,705.2159135297696,T-shirt,3
8,6,1,Cash,931.7348961624534,Sweater,3
12,4,0,Cash,477.8638816214105,Scarf,6
3,1,0,Cash,458.44336998543224,Skirt,6
1,4,0,Cash,535.4352051317169,T-shirt,1
5,5,1,Credit Card,74.7724369459446,T-shirt,4
2,4,0,Credit Card,909.4093088232698,T-shirt,6
11,4,0,Cash,671.0398811254323,Jeans,5
4,3,0,Credit Card,621.4098211302748,Sneakers,1
1,2,0,Cash,927.1989011058579,Dress,5
9,6,1,Credit Card,993.7008058323028,Sneakers,3
6,1,0,Credit Card,171.75945675189215,Sweater,5
8,5,1,Cash,751.5070150559733,Handbag,3
11,1,0,Cash,584.1457227435022,Handbag,4
4,6,1,Cash,466.3872167043768,Handbag,2
